REGION,SITE NAME,SITE_NUMBER,DAILY_MEAN_WATER_TEMP,DATE,YEAR,RUN_TIMING
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,15.2,2013-08-31,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,15.0,2013-09-01,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,14.8,2013-09-02,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,14.5,2013-09-03,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,14.3,2013-09-04,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,13.9,2013-09-05,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,13.5,2013-09-06,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,13.5,2013-09-07,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,13.7,2013-09-08,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,13.6,2013-09-09,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,13.8,2013-09-10,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,14.0,2013-09-11,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,14.1,2013-09-12,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,13.8,2013-09-13,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,13.8,2013-09-14,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,14.1,2013-09-15,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,13.5,2013-09-16,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,12.9,2013-09-17,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,12.5,2013-09-18,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,12.2,2013-09-19,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,12.2,2013-09-20,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,12.3,2013-09-21,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,11.9,2013-09-22,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,11.7,2013-09-23,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,11.7,2013-09-24,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,11.4,2013-09-25,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,11.0,2013-09-26,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,10.7,2013-09-27,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,11.1,2013-09-28,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,10.7,2013-09-29,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,9.8,2013-09-30,2013,LATE FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,9.9,2013-10-01,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,9.4,2013-10-02,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,9.7,2013-10-03,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,9.8,2013-10-04,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,10.1,2013-10-05,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,10.4,2013-10-06,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,10.7,2013-10-07,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,10.3,2013-10-08,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,10.0,2013-10-09,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,10.0,2013-10-10,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,9.9,2013-10-11,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,9.8,2013-10-12,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,10.1,2013-10-13,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,9.6,2013-10-14,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,9.3,2013-10-15,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.7,2013-10-16,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.6,2013-10-17,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.7,2013-10-18,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.8,2013-10-19,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,9.0,2013-10-20,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,9.1,2013-10-21,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,9.2,2013-10-22,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,9.2,2013-10-23,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,9.2,2013-10-24,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,9.2,2013-10-25,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,9.1,2013-10-26,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.8,2013-10-27,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.4,2013-10-28,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.4,2013-10-29,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.0,2013-10-30,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.8,2013-10-31,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.2,2013-11-01,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.6,2013-11-02,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.0,2013-11-03,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.7,2013-11-04,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.1,2013-11-05,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.5,2013-11-06,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.6,2013-11-07,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.3,2013-11-08,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.6,2013-11-09,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.6,2013-11-10,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.1,2013-11-11,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.4,2013-11-12,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.2,2013-11-13,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.4,2013-11-14,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,6.7,2013-11-15,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,6.9,2013-11-16,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.0,2013-11-17,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,6.9,2013-11-18,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.8,2013-11-19,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.5,2013-11-20,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.9,2013-11-21,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,4.7,2013-11-22,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,3.8,2013-11-23,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,3.9,2013-11-24,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,3.9,2013-11-25,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,4.1,2013-11-26,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,4.7,2013-11-27,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,4.8,2013-11-28,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.0,2013-11-29,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,6.3,2013-11-30,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.7,2013-12-01,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.8,2013-12-02,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,6.3,2013-12-03,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,4.1,2013-12-04,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,3.4,2013-12-05,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,3.6,2013-12-06,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,2.9,2013-12-07,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,2.7,2013-12-08,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,3.2,2013-12-09,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,3.5,2013-12-10,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,3.6,2013-12-11,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,4.1,2013-12-12,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,4.2,2013-12-13,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,4.3,2013-12-14,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,4.5,2013-12-15,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,4.2,2013-12-16,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,4.6,2013-12-17,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.0,2013-12-18,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.4,2013-12-19,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.2,2013-12-20,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.4,2013-12-21,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,6.2,2013-12-22,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,6.7,2013-12-23,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,6.2,2013-12-24,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.7,2013-12-25,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.6,2013-12-26,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.6,2013-12-27,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.3,2013-12-28,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.1,2013-12-29,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.5,2013-12-30,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,6.1,2013-12-31,2013,FALL
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,6.0,2014-01-01,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.9,2014-01-02,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,6.3,2014-01-03,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.5,2014-01-04,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,4.7,2014-01-05,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,4.8,2014-01-06,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,6.1,2014-01-07,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,6.8,2014-01-08,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.1,2014-01-09,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.5,2014-01-10,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.5,2014-01-11,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.2,2014-01-12,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.2,2014-01-13,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,6.6,2014-01-14,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.7,2014-01-15,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.5,2014-01-16,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.4,2014-01-17,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.2,2014-01-18,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.3,2014-01-19,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.6,2014-01-20,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.7,2014-01-21,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.7,2014-01-22,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.7,2014-01-23,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.6,2014-01-24,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.4,2014-01-25,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.0,2014-01-26,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.4,2014-01-27,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.7,2014-01-28,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.8,2014-01-29,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,6.0,2014-01-30,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,6.0,2014-01-31,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.5,2014-02-01,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.3,2014-02-02,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.5,2014-02-03,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.0,2014-02-04,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,3.7,2014-02-05,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,3.2,2014-02-06,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,2.9,2014-02-07,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,2.2,2014-02-08,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,3.3,2014-02-09,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,3.9,2014-02-10,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,4.3,2014-02-11,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,4.2,2014-02-12,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.2,2014-02-13,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.5,2014-02-14,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.8,2014-02-15,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.7,2014-02-16,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.8,2014-02-17,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,6.1,2014-02-18,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.3,2014-02-19,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,4.8,2014-02-20,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.1,2014-02-21,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.4,2014-02-22,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.7,2014-02-23,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,6.0,2014-02-24,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,6.1,2014-02-25,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.5,2014-02-26,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.4,2014-02-27,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,5.7,2014-02-28,2014,WINTER
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,6.1,2014-03-01,2014,SPRING
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,6.1,2014-03-02,2014,SPRING
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.3,2014-03-03,2014,SPRING
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.1,2014-03-04,2014,SPRING
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.6,2014-03-05,2014,SPRING
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.0,2014-03-06,2014,SPRING
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.9,2014-03-07,2014,SPRING
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.7,2014-03-08,2014,SPRING
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.1,2014-03-09,2014,SPRING
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.8,2014-03-10,2014,SPRING
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.2,2014-03-11,2014,SPRING
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.2,2014-03-12,2014,SPRING
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.6,2014-03-13,2014,SPRING
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.5,2014-03-14,2014,SPRING
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.4,2014-03-15,2014,SPRING
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.7,2014-03-16,2014,SPRING
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.5,2014-03-17,2014,SPRING
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.6,2014-03-18,2014,SPRING
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.9,2014-03-19,2014,SPRING
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.0,2014-03-20,2014,SPRING
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.5,2014-03-21,2014,SPRING
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.4,2014-03-22,2014,SPRING
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,7.8,2014-03-23,2014,SPRING
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.4,2014-03-24,2014,SPRING
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.9,2014-03-25,2014,SPRING
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.8,2014-03-26,2014,SPRING
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.6,2014-03-27,2014,SPRING
Willamette/Lower Columbia,"Deschutes River nr Culver, OR",14076500,8.8,2014-03-28,2014,SPRING
